DateTime(yyyy-mm-dd hh:mm:ss.000),Volt,Current,,,State,Vin,Vout,Vdiff,Tdiff,SOC,SOH,SOP,FCC,RC,Cycle,Vmax,VmaxNo,Vmin,VminNo,Vavg,Tmax,TmaxNo,Tmin,TminNo,Tavg,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Temp1,Temp2,Temp3,Temp4,TempFET,CB0,CB1,CB2,CB3,Fault0,Fault1,BmsSt0,BmsSt1,BmsSt2,BmsSt3,Ver,SerialNo,Manufacture
57:34.5,73.21,24.01,0.92,22.0892,0,73.2,73.2,19,0,28.7,0,75,0,0,0,3670,4,3651,3,3660,21,1,21,1,21,3664,3655,3651,3670,3664,3651,3657,3666,3669,3655,3655,3670,3666,3657,3652,3666,3670,3651,3655,3664,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:35.5,73.22,24.02,0.92,22.0984,0,73.21,73.21,21,0,28.7,0,75,0,0,0,3672,17,3651,3,3660,21,1,21,1,21,3664,3655,3651,3670,3666,3652,3657,3666,3670,3655,3657,3670,3667,3657,3652,3667,3672,3652,3655,3664,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:36.5,73.23,24.01,0.92,22.0892,0,73.22,73.22,21,0,28.7,0,75,0,0,0,3672,12,3651,3,3661,21,1,21,1,21,3664,3657,3651,3670,3666,3652,3657,3666,3670,3657,3657,3672,3667,3658,3652,3666,3672,3652,3657,3664,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:37.5,73.23,24.01,0.92,22.0892,0,73.23,73.23,21,0,28.7,0,75,0,0,0,3672,12,3651,3,3661,21,1,21,1,21,3664,3657,3651,3670,3666,3652,3658,3666,3670,3657,3657,3672,3667,3658,3652,3667,3672,3652,3657,3666,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:38.5,73.25,24.02,0.92,22.0984,0,73.24,73.24,21,0,28.8,0,75,0,0,0,3673,17,3652,3,3662,21,1,21,1,21,3664,3657,3652,3672,3667,3654,3658,3666,3670,3657,3658,3672,3669,3658,3654,3669,3673,3654,3657,3666,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:39.5,73.25,24.03,0.92,22.1076,0,73.25,73.25,20,0,28.8,0,75,0,0,0,3672,4,3652,3,3662,21,1,21,1,21,3666,3658,3652,3672,3667,3654,3658,3667,3672,3658,3658,3672,3669,3658,3654,3667,3672,3654,3657,3666,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:40.5,73.26,24.02,0.92,22.0984,0,73.26,73.26,19,0,28.8,0,75,0,0,0,3673,12,3654,3,3663,21,1,21,1,21,3666,3658,3654,3672,3667,3654,3658,3667,3672,3658,3658,3673,3669,3658,3655,3669,3673,3654,3658,3667,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:41.5,73.27,24.02,0.92,22.0984,0,73.26,73.26,19,0,28.8,0,75,0,0,0,3673,12,3654,3,3663,21,1,21,1,21,3666,3658,3654,3672,3667,3654,3660,3669,3672,3658,3658,3673,3669,3660,3654,3669,3673,3655,3658,3667,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:42.5,73.28,24.02,0.92,22.0984,0,73.27,73.27,19,0,28.8,0,75,0,0,0,3673,4,3654,3,3663,21,1,21,1,21,3667,3660,3654,3673,3669,3654,3660,3669,3672,3658,3660,3673,3670,3660,3655,3669,3673,3655,3658,3667,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:43.5,73.28,24.02,0.92,22.0984,0,73.27,73.27,19,0,28.8,0,75,0,0,0,3673,4,3654,3,3663,21,1,21,1,21,3666,3660,3654,3673,3669,3654,3660,3669,3673,3658,3660,3673,3670,3660,3655,3670,3673,3655,3660,3667,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:44.5,73.29,24.02,0.92,22.0984,0,73.28,73.28,21,0,28.9,0,75,0,0,0,3675,12,3654,3,3664,21,1,21,1,21,3667,3660,3654,3673,3669,3655,3660,3669,3673,3660,3660,3675,3670,3661,3655,3670,3675,3655,3658,3669,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:45.5,73.29,24.03,0.92,22.1076,0,73.29,73.29,21,0,28.9,0,75,0,0,0,3675,12,3654,3,3664,21,1,21,1,21,3667,3660,3654,3673,3670,3655,3661,3669,3673,3660,3660,3675,3670,3661,3655,3670,3675,3657,3660,3667,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:46.5,73.3,24.02,0.92,22.0984,0,73.3,73.3,20,0,28.9,0,75,0,0,0,3675,4,3655,3,3665,21,1,21,1,21,3667,3660,3655,3675,3670,3655,3661,3670,3675,3660,3661,3675,3670,3661,3657,3670,3675,3657,3660,3669,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:47.5,73.31,24.03,0.92,22.1076,0,73.3,73.3,21,0,28.9,0,75,0,0,0,3676,17,3655,3,3665,21,1,21,1,21,3669,3660,3655,3675,3670,3655,3661,3670,3675,3660,3661,3675,3670,3661,3657,3672,3676,3657,3661,3669,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:48.5,73.32,24.02,0.92,22.0984,0,73.31,73.31,21,0,28.9,0,75,0,0,0,3676,17,3655,3,3665,21,1,21,1,21,3669,3661,3655,3675,3670,3657,3661,3670,3675,3661,3661,3675,3672,3661,3657,3672,3676,3657,3661,3669,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:49.5,73.32,24.04,0.92,22.1168,0,73.31,73.31,21,0,28.9,0,75,0,0,0,3676,17,3655,3,3665,21,1,21,1,21,3669,3661,3655,3675,3670,3657,3663,3670,3675,3661,3661,3675,3672,3661,3658,3672,3676,3657,3661,3670,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:50.5,73.33,24.03,0.92,22.1076,0,73.32,73.32,21,0,29,0,75,0,0,0,3676,12,3655,3,3666,21,1,21,1,21,3670,3661,3655,3675,3670,3657,3663,3672,3675,3661,3661,3676,3672,3663,3658,3672,3676,3657,3661,3670,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:51.5,73.34,24.03,0.92,22.1076,0,73.33,73.33,19,0,29,0,75,0,0,0,3676,4,3657,3,3666,21,1,21,1,21,3670,3663,3657,3676,3672,3657,3663,3672,3675,3661,3663,3676,3672,3663,3658,3672,3676,3658,3661,3670,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:52.5,73.34,24.04,0.92,22.1168,0,73.34,73.34,21,0,29,0,75,0,0,0,3678,17,3657,3,3667,21,1,21,1,21,3670,3661,3657,3676,3672,3658,3663,3672,3676,3663,3663,3676,3673,3663,3658,3673,3678,3658,3663,3670,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:53.5,73.34,24.04,0.92,22.1168,0,73.34,73.34,21,0,29,0,75,0,0,0,3678,12,3657,3,3667,21,1,21,1,21,3670,3663,3657,3676,3672,3657,3663,3672,3676,3661,3663,3678,3673,3663,3658,3673,3678,3658,3663,3670,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:54.5,73.35,24.04,0.92,22.1168,0,73.35,73.35,20,0,29,0,75,0,0,0,3678,12,3658,3,3667,21,1,21,1,21,3672,3663,3658,3676,3672,3658,3663,3673,3676,3663,3664,3678,3673,3663,3658,3673,3678,3658,3663,3672,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:55.5,73.36,24.03,0.92,22.1076,0,73.35,73.35,20,0,29,0,75,0,0,0,3678,12,3658,3,3667,21,1,21,1,21,3670,3663,3658,3676,3672,3658,3664,3672,3676,3663,3663,3678,3673,3663,3660,3673,3678,3660,3663,3672,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:56.5,73.37,24.03,0.92,22.1076,0,73.36,73.36,21,0,29.1,0,75,0,0,0,3679,12,3658,3,3668,21,1,21,1,21,3672,3663,3658,3678,3673,3658,3664,3673,3676,3663,3664,3679,3673,3664,3660,3675,3678,3660,3663,3672,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:57.5,73.37,24.04,0.92,22.1168,0,73.36,73.36,21,0,29.1,0,75,0,0,0,3679,17,3658,3,3668,21,1,21,1,21,3672,3664,3658,3678,3673,3660,3664,3673,3676,3663,3664,3678,3675,3664,3660,3673,3679,3660,3663,3672,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:58.5,73.37,24.04,0.92,22.1168,0,73.37,73.37,20,0,29.1,0,75,0,0,0,3678,4,3658,3,3668,21,1,21,1,21,3672,3664,3658,3678,3673,3660,3664,3673,3678,3663,3664,3678,3675,3664,3660,3675,3678,3660,3664,3672,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:59.5,73.38,24.04,0.92,22.1168,0,73.37,73.37,21,0,29.1,0,75,0,0,0,3679,12,3658,3,3668,21,1,21,1,21,3672,3664,3658,3678,3673,3660,3664,3675,3678,3663,3664,3679,3675,3666,3660,3675,3679,3660,3663,3672,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:00.5,73.39,24.05,0.92,22.126,0,73.38,73.38,19,0,29.1,0,75,0,0,0,3679,9,3660,3,3669,21,1,21,1,21,3672,3664,3660,3678,3675,3660,3666,3673,3679,3664,3664,3679,3675,3666,3661,3675,3679,3661,3664,3673,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:01.5,73.39,24.03,0.92,22.1076,0,73.38,73.38,23,0,29.2,0,75,0,0,0,3681,17,3658,3,3669,21,1,21,1,21,3673,3664,3658,3679,3673,3660,3666,3675,3679,3664,3664,3679,3675,3664,3661,3675,3681,3661,3664,3673,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:02.5,73.39,24.04,0.92,22.1168,0,73.39,73.39,21,0,29.2,0,75,0,0,0,3681,17,3660,3,3669,21,1,21,1,21,3673,3664,3660,3679,3673,3660,3666,3675,3679,3664,3666,3679,3675,3664,3661,3676,3681,3661,3664,3673,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:03.5,73.4,24.05,0.92,22.126,0,73.4,73.4,21,0,29.2,0,75,0,0,0,3681,17,3660,3,3670,21,1,21,1,21,3673,3666,3660,3679,3675,3660,3666,3675,3679,3666,3666,3679,3675,3666,3661,3676,3681,3661,3664,3673,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:04.5,73.41,24.05,0.92,22.126,0,73.4,73.4,21,0,29.2,0,75,0,0,0,3681,12,3660,3,3670,21,1,21,1,21,3673,3664,3660,3679,3675,3661,3666,3675,3679,3666,3666,3681,3676,3666,3661,3676,3681,3661,3666,3673,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:05.5,73.41,24.04,0.92,22.1168,0,73.4,73.4,21,0,29.2,0,75,0,0,0,3681,12,3660,3,3670,21,1,21,1,21,3673,3666,3660,3679,3675,3661,3666,3676,3679,3664,3666,3681,3676,3666,3661,3676,3681,3661,3666,3673,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:06.5,73.41,24.04,0.92,22.1168,0,73.41,73.41,21,0,29.2,0,75,0,0,0,3682,17,3661,3,3670,21,1,21,1,21,3673,3666,3661,3679,3676,3661,3666,3675,3679,3666,3666,3681,3676,3666,3661,3676,3682,3663,3666,3675,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:07.5,73.42,24.05,0.92,22.126,0,73.41,73.41,20,0,29.3,0,75,0,0,0,3681,4,3661,3,3670,21,1,21,1,21,3673,3666,3661,3681,3676,3661,3666,3676,3679,3666,3667,3681,3676,3666,3661,3676,3681,3661,3666,3675,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:08.5,73.42,24.05,0.92,22.126,0,73.42,73.42,21,0,29.3,0,75,0,0,0,3682,17,3661,3,3671,21,1,21,1,21,3675,3667,3661,3681,3675,3661,3667,3676,3681,3666,3667,3681,3676,3667,3661,3676,3682,3663,3666,3675,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:09.5,73.43,24.06,0.92,22.1352,0,73.43,73.43,21,0,29.3,0,75,0,0,0,3682,12,3661,3,3671,21,1,21,1,21,3675,3667,3661,3681,3676,3661,3667,3676,3681,3666,3667,3682,3676,3667,3663,3678,3682,3663,3666,3675,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:10.5,73.43,24.05,0.92,22.126,0,73.43,73.43,21,0,29.3,0,75,0,0,0,3682,17,3661,3,3671,21,1,21,1,21,3675,3667,3661,3681,3676,3663,3667,3676,3681,3667,3667,3681,3676,3667,3663,3678,3682,3664,3666,3676,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:11.5,73.44,24.05,0.92,22.126,0,73.43,73.43,21,0,29.3,0,75,0,0,0,3682,12,3661,3,3671,21,1,21,1,21,3675,3667,3661,3681,3676,3663,3667,3678,3681,3667,3667,3682,3678,3667,3663,3678,3682,3663,3667,3675,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:12.5,73.44,24.05,0.92,22.126,0,73.44,73.44,19,0,29.3,0,75,0,0,0,3682,4,3663,3,3672,21,1,21,1,21,3675,3667,3663,3682,3678,3663,3667,3676,3681,3667,3667,3682,3678,3667,3663,3678,3682,3663,3667,3676,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:13.5,73.45,24.06,0.92,22.1352,0,73.44,73.44,19,0,29.4,0,75,0,0,0,3682,4,3663,3,3672,21,1,21,1,21,3675,3667,3663,3682,3676,3663,3667,3676,3682,3667,3669,3682,3679,3669,3664,3678,3682,3664,3667,3676,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:14.5,73.45,24.06,0.92,22.1352,0,73.44,73.44,21,0,29.4,0,75,0,0,0,3682,4,3661,3,3672,21,1,21,1,21,3675,3667,3661,3682,3676,3663,3667,3678,3682,3667,3669,3682,3679,3669,3664,3678,3682,3664,3667,3676,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:15.5,73.46,24.06,0.92,22.1352,0,73.45,73.45,21,0,29.4,0,75,0,0,0,3684,17,3663,3,3672,21,1,21,1,21,3676,3667,3663,3682,3678,3663,3669,3678,3682,3667,3669,3682,3678,3669,3664,3679,3684,3664,3667,3676,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:16.5,73.46,24.06,0.92,22.1352,0,73.45,73.45,21,0,29.4,0,75,0,0,0,3684,12,3663,3,3672,21,1,21,1,21,3676,3667,3663,3682,3678,3663,3667,3678,3682,3667,3669,3684,3679,3669,3664,3678,3684,3664,3667,3676,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:17.5,73.47,24.06,0.92,22.1352,0,73.46,73.46,21,0,29.4,0,75,0,0,0,3684,12,3663,3,3673,21,1,21,1,21,3676,3669,3663,3682,3678,3664,3669,3678,3682,3667,3669,3684,3679,3669,3664,3679,3684,3664,3669,3676,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:18.5,73.47,24.06,0.92,22.1352,0,73.46,73.46,21,0,29.5,0,75,0,0,0,3684,12,3663,3,3673,21,1,21,1,21,3676,3669,3663,3682,3678,3664,3669,3678,3682,3669,3669,3684,3679,3669,3664,3679,3684,3664,3669,3678,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:19.5,73.47,24.06,0.92,22.1352,0,73.46,73.46,21,0,29.5,0,75,0,0,0,3684,12,3663,3,3673,21,1,21,1,21,3676,3667,3663,3682,3679,3664,3669,3679,3682,3667,3669,3684,3679,3669,3664,3679,3684,3664,3669,3678,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:20.5,73.47,24.07,0.92,22.1444,0,73.47,73.47,20,0,29.5,0,75,0,0,0,3684,4,3664,3,3673,21,1,21,1,21,3676,3667,3664,3684,3679,3664,3669,3679,3682,3669,3669,3684,3679,3669,3664,3679,3684,3666,3669,3676,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:21.5,73.48,24.06,0.92,22.1352,0,73.47,73.47,20,0,29.5,0,75,0,0,0,3684,4,3664,3,3673,21,1,21,1,21,3676,3669,3664,3684,3679,3664,3669,3679,3682,3669,3670,3684,3679,3670,3666,3679,3684,3664,3669,3678,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:22.5,73.48,24.07,0.92,22.1444,0,73.48,73.48,20,0,29.5,0,75,0,0,0,3684,4,3664,3,3674,21,1,21,1,21,3678,3669,3664,3684,3678,3664,3670,3679,3682,3669,3670,3684,3681,3670,3666,3679,3684,3666,3669,3678,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:23.5,73.49,24.07,0.92,22.1444,0,73.48,73.48,21,0,29.5,0,75,0,0,0,3685,17,3664,3,3674,21,1,21,1,21,3678,3669,3664,3684,3679,3664,3670,3679,3684,3669,3670,3684,3681,3670,3666,3681,3685,3664,3669,3678,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:24.5,73.49,24.06,0.92,22.1352,0,73.49,73.49,21,0,29.6,0,75,0,0,0,3685,17,3664,3,3674,21,1,21,1,21,3678,3669,3664,3684,3679,3666,3670,3679,3684,3669,3670,3684,3681,3670,3666,3679,3685,3666,3670,3678,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:25.5,73.5,24.06,0.92,22.1352,0,73.49,73.49,21,0,29.6,0,75,0,0,0,3685,12,3664,3,3674,21,1,21,1,21,3678,3670,3664,3684,3679,3666,3670,3679,3684,3669,3670,3685,3681,3670,3666,3681,3685,3666,3670,3678,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:26.5,73.5,24.07,0.92,22.1444,0,73.49,73.49,21,0,29.6,0,75,0,0,0,3685,12,3664,3,3674,21,1,21,1,21,3678,3670,3664,3684,3679,3666,3670,3679,3684,3670,3670,3685,3681,3670,3666,3681,3685,3666,3670,3679,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:27.5,73.5,24.07,0.92,22.1444,0,73.5,73.5,21,0,29.6,0,75,0,0,0,3685,12,3664,3,3675,21,1,21,1,21,3679,3670,3664,3684,3679,3666,3670,3681,3684,3670,3670,3685,3681,3670,3666,3681,3685,3666,3670,3679,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:28.5,73.5,24.08,0.92,22.1536,0,73.5,73.5,19,0,29.6,0,75,0,0,0,3685,12,3666,3,3675,21,1,21,1,21,3678,3670,3666,3684,3681,3666,3670,3681,3684,3670,3670,3685,3681,3670,3666,3681,3685,3667,3669,3679,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:29.5,73.51,24.09,0.92,22.1628,0,73.5,73.5,19,0,29.6,0,75,0,0,0,3685,9,3666,3,3675,21,1,21,1,21,3678,3670,3666,3684,3681,3666,3672,3681,3685,3670,3670,3685,3681,3670,3666,3682,3685,3667,3670,3679,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:30.5,73.52,24.08,0.92,22.1536,0,73.51,73.51,21,1,29.7,0,75,0,0,0,3687,17,3666,3,3675,22,3,21,1,21,3679,3672,3666,3685,3681,3666,3672,3681,3685,3670,3670,3685,3681,3670,3667,3682,3687,3667,3670,3679,210,210,220,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:31.5,73.52,24.07,0.92,22.1444,0,73.51,73.51,21,0,29.7,0,75,0,0,0,3687,17,3666,3,3675,21,3,21,1,21,3679,3672,3666,3685,3681,3666,3672,3681,3685,3670,3670,3685,3682,3672,3667,3682,3687,3667,3670,3679,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:32.5,73.52,24.07,0.92,22.1444,0,73.52,73.52,21,0,29.7,0,75,0,0,0,3687,12,3666,3,3676,21,3,21,1,21,3679,3670,3666,3685,3681,3667,3672,3681,3685,3672,3672,3687,3682,3672,3667,3682,3687,3667,3670,3679,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:33.5,73.52,24.09,0.92,22.1628,0,73.52,73.52,21,0,29.7,0,75,0,0,0,3687,12,3666,3,3676,21,3,21,1,21,3679,3672,3666,3685,3681,3666,3672,3681,3685,3670,3672,3687,3681,3672,3667,3682,3687,3667,3672,3679,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:34.5,73.52,24.08,0.92,22.1536,0,73.52,73.52,21,0,29.7,0,75,0,0,0,3687,17,3666,3,3676,21,3,21,1,21,3679,3672,3666,3685,3681,3667,3672,3681,3685,3672,3672,3685,3682,3672,3667,3682,3687,3667,3670,3679,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:35.5,73.53,24.1,0.92,22.172,0,73.52,73.52,22,1,29.8,0,75,0,0,0,3688,17,3666,3,3676,22,2,21,1,21,3679,3672,3666,3685,3681,3667,3672,3682,3685,3672,3672,3687,3682,3672,3667,3682,3688,3667,3672,3679,210,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:36.5,73.53,24.09,0.92,22.1628,0,73.53,73.53,20,0,29.8,0,75,0,0,0,3687,9,3667,3,3676,21,2,21,1,21,3679,3672,3667,3685,3681,3667,3672,3682,3687,3672,3672,3687,3682,3672,3667,3682,3687,3667,3672,3681,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:37.5,73.53,24.09,0.92,22.1628,0,73.53,73.53,20,0,29.8,0,75,0,0,0,3687,9,3667,3,3676,21,2,21,1,21,3681,3672,3667,3685,3681,3667,3672,3681,3687,3672,3672,3687,3682,3672,3667,3682,3687,3669,3672,3679,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:38.5,73.54,24.1,0.92,22.172,0,73.54,73.54,20,0,29.8,0,75,0,0,0,3687,9,3667,3,3677,21,2,21,1,21,3681,3672,3667,3685,3681,3667,3673,3682,3687,3672,3673,3687,3682,3672,3669,3682,3687,3669,3672,3681,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:39.5,73.55,24.1,0.92,22.172,0,73.54,73.54,21,0,29.8,0,75,0,0,0,3688,17,3667,3,3677,21,2,21,1,21,3681,3672,3667,3687,3681,3667,3673,3682,3687,3673,3673,3687,3684,3672,3669,3684,3688,3669,3672,3681,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:40.5,73.55,24.09,0.92,22.1628,0,73.54,73.54,21,0,29.8,0,75,0,0,0,3688,17,3667,3,3677,21,2,21,1,21,3681,3673,3667,3687,3681,3667,3673,3682,3687,3672,3673,3687,3682,3673,3667,3684,3688,3669,3672,3681,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:41.5,73.55,24.09,0.92,22.1628,0,73.54,73.54,21,1,29.9,0,75,0,0,0,3688,17,3667,3,3677,22,2,21,1,21,3681,3672,3667,3687,3681,3667,3673,3682,3687,3672,3673,3687,3684,3673,3669,3684,3688,3669,3672,3681,210,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:42.5,73.55,24.09,0.92,22.1628,0,73.55,73.55,21,0,29.9,0,75,0,0,0,3688,12,3667,3,3677,21,2,21,1,21,3681,3672,3667,3687,3682,3667,3673,3684,3687,3673,3673,3688,3684,3673,3669,3684,3688,3669,3672,3681,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:43.5,73.55,24.08,0.92,22.1536,0,73.55,73.55,21,1,29.9,0,75,0,0,0,3688,12,3667,3,3677,22,3,21,1,21,3681,3673,3667,3687,3682,3667,3673,3682,3687,3673,3673,3688,3684,3673,3669,3684,3688,3669,3673,3681,210,210,220,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:44.5,73.56,24.09,0.92,22.1628,0,73.55,73.55,21,1,29.9,0,75,0,0,0,3688,9,3667,3,3677,22,3,21,1,21,3681,3673,3667,3687,3682,3669,3673,3682,3688,3673,3673,3688,3682,3673,3669,3684,3688,3669,3672,3682,210,210,220,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:45.5,73.56,24.09,0.92,22.1628,0,73.55,73.55,21,0,29.9,0,75,0,0,0,3688,12,3667,6,3677,21,3,21,1,21,3682,3673,3669,3687,3682,3667,3673,3682,3687,3673,3673,3688,3684,3673,3669,3684,3688,3669,3673,3682,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:46.5,73.56,24.09,0.92,22.1628,0,73.56,73.56,19,0,29.9,0,75,0,0,0,3688,12,3669,3,3678,21,3,21,1,21,3681,3673,3669,3687,3682,3669,3673,3682,3687,3673,3673,3688,3684,3675,3669,3684,3688,3669,3673,3681,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:47.5,73.56,24.09,0.92,22.1628,0,73.56,73.56,19,0,30,0,75,0,0,0,3688,4,3669,3,3678,21,3,21,1,21,3681,3673,3669,3688,3682,3669,3673,3682,3688,3673,3673,3688,3684,3673,3670,3684,3688,3670,3673,3682,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:48.5,73.57,24.1,0.92,22.172,0,73.56,73.56,19,0,30,0,75,0,0,0,3688,4,3669,3,3678,21,3,21,1,21,3682,3673,3669,3688,3682,3669,3675,3684,3688,3673,3675,3688,3684,3673,3669,3684,3688,3670,3673,3682,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:49.5,73.57,24.1,0.92,22.172,0,73.57,73.57,19,1,30,0,75,0,0,0,3688,4,3669,3,3678,22,3,21,1,21,3682,3673,3669,3688,3684,3669,3673,3684,3688,3673,3675,3688,3685,3673,3669,3684,3688,3670,3673,3682,210,210,220,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:50.5,73.58,24.09,0.92,22.1628,0,73.58,73.58,21,0,30,0,75,0,0,0,3690,17,3669,3,3679,21,3,21,1,21,3682,3675,3669,3688,3684,3670,3675,3684,3688,3673,3675,3688,3685,3675,3670,3684,3690,3670,3673,3682,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
58:51.5,73.58,24.09,0.92,22.1628,0,73.57,73.57,19,0,30,0,75,0,0,0,3688,4,3669,3,3678,21,3,21,1,21,3682,3673,3669,3688,3682,3669,3675,3684,3688,3675,3675,3688,3684,3675,3670,3685,3688,3670,3673,3682,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
