DateTime(yyyy-mm-dd hh:mm:ss.000),Volt,Current,,,State,Vin,Vout,Vdiff,Tdiff,SOC,SOH,SOP,FCC,RC,Cycle,Vmax,VmaxNo,Vmin,VminNo,Vavg,Tmax,TmaxNo,Tmin,TminNo,Tavg,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Temp1,Temp2,Temp3,Temp4,TempFET,CB0,CB1,CB2,CB3,Fault0,Fault1,BmsSt0,BmsSt1,BmsSt2,BmsSt3,Ver,SerialNo,Manufacture
11:23.7,71.52,0.14,0.7,0.098,1,71.51,71.51,5,0,27,0,75,0,0,0,3579,15,3574,1,3575,22,2,22,3,22,3574,3574,3574,3574,3574,3574,3574,3576,3574,3576,3576,3577,3577,3577,3579,3577,3577,3577,3579,3577,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:24.7,71.52,0.13,0.7,0.091,1,71.51,71.51,5,0,27,0,75,0,0,0,3579,15,3574,1,3575,22,2,22,3,22,3574,3574,3574,3574,3574,3574,3576,3574,3574,3576,3577,3576,3577,3577,3579,3577,3579,3577,3577,3577,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:25.7,71.51,0.13,0.7,0.091,1,71.51,71.51,3,0,27,0,75,0,0,0,3577,11,3574,1,3575,22,2,22,3,22,3574,3574,3574,3574,3576,3574,3574,3576,3574,3576,3577,3576,3577,3577,3577,3577,3577,3577,3577,3576,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:26.7,71.51,0.13,0.7,0.091,1,71.5,71.5,3,0,27,0,75,0,0,0,3577,11,3574,1,3575,22,2,22,3,22,3574,3574,3574,3574,3574,3574,3574,3574,3574,3574,3577,3576,3577,3577,3577,3577,3577,3577,3577,3576,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:27.7,71.51,0.13,0.7,0.091,1,71.5,71.5,3,0,27,0,75,0,0,0,3577,13,3574,1,3575,22,2,22,3,22,3574,3574,3574,3574,3574,3574,3574,3574,3574,3574,3576,3576,3577,3577,3577,3577,3577,3577,3577,3576,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:28.7,71.51,0.14,0.7,0.098,1,71.5,71.5,4,0,27,0,75,0,0,0,3577,13,3573,1,3575,22,2,22,3,22,3573,3574,3574,3574,3574,3574,3574,3574,3574,3574,3576,3576,3577,3577,3577,3577,3577,3577,3577,3576,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:29.7,71.51,0.13,0.7,0.091,1,71.5,71.5,3,0,27,0,75,0,0,0,3577,13,3574,1,3575,22,2,22,3,22,3574,3574,3574,3574,3574,3574,3574,3574,3574,3574,3576,3576,3577,3576,3577,3577,3577,3577,3577,3577,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:30.7,71.51,0.13,0.7,0.091,1,71.5,71.5,4,0,27,0,75,0,0,0,3577,13,3573,1,3575,22,2,22,3,22,3573,3574,3574,3574,3574,3574,3574,3574,3574,3574,3576,3576,3577,3577,3577,3577,3577,3577,3577,3577,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:31.7,71.51,0.14,0.7,0.098,1,71.5,71.5,4,0,27,0,75,0,0,0,3577,13,3573,1,3575,22,2,22,3,22,3573,3574,3573,3574,3574,3574,3574,3574,3574,3576,3576,3576,3577,3576,3577,3577,3577,3577,3577,3576,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:32.7,71.51,0.14,0.7,0.098,1,71.5,71.5,4,0,27,0,75,0,0,0,3577,13,3573,1,3575,22,2,22,3,22,3573,3574,3573,3574,3574,3574,3574,3574,3574,3576,3576,3576,3577,3576,3577,3577,3577,3577,3577,3576,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:33.7,71.51,0.14,0.7,0.098,1,71.5,71.5,4,0,27,0,75,0,0,0,3577,13,3573,1,3575,22,2,22,3,22,3573,3574,3573,3574,3574,3574,3574,3574,3574,3576,3576,3576,3577,3576,3577,3577,3577,3577,3577,3576,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:34.7,71.51,0.14,0.7,0.098,1,71.5,71.5,4,0,27,0,75,0,0,0,3577,13,3573,1,3575,22,2,22,3,22,3573,3574,3573,3574,3574,3574,3574,3574,3574,3576,3576,3576,3577,3576,3577,3577,3577,3577,3577,3576,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:35.7,71.51,0.14,0.7,0.098,1,71.5,71.5,4,0,27,0,75,0,0,0,3577,13,3573,1,3575,22,2,22,3,22,3573,3574,3573,3574,3574,3574,3574,3574,3574,3576,3576,3576,3577,3576,3577,3577,3577,3577,3577,3576,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
